time,amplitude
876.0,1.603
877.0,0.433
878.0,1.693
879.0,0.398
880.0,1.418
881.0,0.967
882.0,0.672
883.0,1.597
884.0,0.364
885.0,1.734
886.0,0.367
887.0,1.486
888.0,0.743
889.0,0.841
890.0,1.386
891.0,0.447
892.0,1.551
893.0,0.511
894.0,1.637
895.0,0.807
896.0,0.806
897.0,1.391
898.0,0.581
899.0,1.574
900.0,0.394
901.0,1.531
902.0,0.667
903.0,1.211
904.0,1.153
905.0,0.393
906.0,1.626
907.0,0.493
908.0,1.572
909.0,0.501
910.0,1.308
911.0,1.149
912.0,0.56
913.0,1.51
914.0,0.325
915.0,1.644
916.0,0.441
917.0,1.22
918.0,0.833
919.0,0.684
920.0,1.605
921.0,0.354
922.0,1.443
923.0,0.301
924.0,1.246
925.0,0.956
926.0,0.675
927.0,1.459
928.0,0.51
929.0,1.556
930.0,0.462
931.0,1.256
932.0,0.801
933.0,0.761
934.0,1.26
935.0,0.449
936.0,1.64
937.0,0.267
938.0,1.529
939.0,0.835
940.0,0.863
941.0,1.199
942.0,0.522
943.0,1.679
944.0,0.38
945.0,1.391
946.0,0.56
947.0,1.246
948.0,1.191
949.0,0.45
950.0,1.607
951.0,0.397
952.0,1.569
953.0,0.351
954.0,1.302
955.0,1.151
956.0,0.579
957.0,1.403
958.0,0.454
959.0,1.651
960.0,0.452
961.0,1.298
962.0,1.029
963.0,0.698
964.0,1.659
965.0,0.351
966.0,1.544
967.0,0.571
968.0,1.278
969.0,1.098
970.0,0.594
971.0,1.484
972.0,0.526
973.0,1.661
974.0,0.519
975.0,1.356
976.0,1.0
977.0,0.851
978.0,1.464
979.0,0.414
980.0,1.7
981.0,0.375
982.0,1.526
983.0,0.641
984.0,0.792
985.0,1.374
986.0,0.632
987.0,1.546
988.0,0.442
989.0,1.399
990.0,0.827
991.0,0.998
992.0,1.215
993.0,0.466
994.0,1.554
995.0,0.491
996.0,1.468
997.0,0.554
998.0,0.964
999.0,1.077
1000.0,0.584
1001.0,1.441
1002.0,0.221
1003.0,1.571
1004.0,0.532
1005.0,1.269
1006.0,1.143
1007.0,0.69
1008.0,1.457
1009.0,0.363
1010.0,1.6
1011.0,0.469
1012.0,1.361
1013.0,1.007
1014.0,0.773
1015.0,1.382
1016.0,0.419
1017.0,1.373
1018.0,0.605
1019.0,1.412
1020.0,0.875
1021.0,0.736
1022.0,1.385
1023.0,0.258
1024.0,1.57
1025.0,0.552
1026.0,1.514
1027.0,0.652
1028.0,1.009
1029.0,1.414
1030.0,0.632
1031.0,1.666
1032.0,0.341
1033.0,1.355
1034.0,0.764
1035.0,0.918
1036.0,1.184
1037.0,0.649
1038.0,1.665
1039.0,0.483
1040.0,1.66
1041.0,0.693
1042.0,0.949
1043.0,1.008
1044.0,0.788
1045.0,1.681
1046.0,0.3
1047.0,1.615
1048.0,0.701
1049.0,1.173
1050.0,1.083
1051.0,0.713
1052.0,1.488
1053.0,0.48
1054.0,1.664
1055.0,0.328
1056.0,1.223
1057.0,0.94
1058.0,0.763
1059.0,1.335
1060.0,0.418
1061.0,1.563
1062.0,0.509
1063.0,1.306
1064.0,0.787
1065.0,0.884
1066.0,1.343
1067.0,0.627
1068.0,1.551
1069.0,0.427
1070.0,1.224
1071.0,0.93
1072.0,0.802
1073.0,1.2
1074.0,0.641
1075.0,1.505
1076.0,0.399
1077.0,1.63
1078.0,0.986
1079.0,1.018
1080.0,1.215
1081.0,0.69
1082.0,1.53
1083.0,0.617
1084.0,1.542
1085.0,0.865
1086.0,1.004
1087.0,1.143
1088.0,0.619
1089.0,1.677
1090.0,0.501
1091.0,1.511
1092.0,0.524
1093.0,1.172
1094.0,1.286
1095.0,0.816
1096.0,1.61
1097.0,0.358
1098.0,1.591
1099.0,0.441
1100.0,1.163
1101.0,1.063
1102.0,0.608
1103.0,1.526
1104.0,0.386
1105.0,1.58
1106.0,0.631
1107.0,1.201
1108.0,0.828
1109.0,0.553
1110.0,1.531
1111.0,0.478
1112.0,1.605
1113.0,0.649
1114.0,1.252
1115.0,0.882
1116.0,0.942
1117.0,1.292
1118.0,0.454
1119.0,1.689
1120.0,0.462
1121.0,1.427
1122.0,0.904
1123.0,1.04
1124.0,1.48
1125.0,0.471
1126.0,1.633
1127.0,0.513
1128.0,1.535
1129.0,0.528
1130.0,0.911
1131.0,1.152
1132.0,0.562
1133.0,1.467
1134.0,0.279
1135.0,1.638
1136.0,0.669
1137.0,1.152
1138.0,1.182
1139.0,0.6
1140.0,1.504
1141.0,0.452
1142.0,1.453
1143.0,0.63
1144.0,1.0
1145.0,1.016
1146.0,0.487
1147.0,1.469
1148.0,0.433
1149.0,1.708
1150.0,0.516
1151.0,1.223
1152.0,1.057
1153.0,0.758
1154.0,1.447
1155.0,0.361
1156.0,1.712
1157.0,0.417
1158.0,1.372
1159.0,0.978
1160.0,0.778
1161.0,1.42
1162.0,0.443
1163.0,1.352
1164.0,0.454
1165.0,1.535
1166.0,0.868
1167.0,0.877
1168.0,1.431
1169.0,0.449
1170.0,1.526
1171.0,0.431
1172.0,1.33
1173.0,0.997
1174.0,1.07
1175.0,1.286
1176.0,0.554
1177.0,1.532
1178.0,0.293
1179.0,1.515
1180.0,0.874
1181.0,1.016
1182.0,0.899
1183.0,0.58
1184.0,1.68
1185.0,0.353
1186.0,1.348
1187.0,0.645
1188.0,1.236
1189.0,1.135
1190.0,0.578
1191.0,1.492
1192.0,0.296
1193.0,1.558
1194.0,0.625
1195.0,1.044
1196.0,1.081
1197.0,0.881
1198.0,1.558
1199.0,0.42
1200.0,1.473
1201.0,0.596
1202.0,1.255
1203.0,1.05
1204.0,0.69
1205.0,1.528
1206.0,0.443
1207.0,1.586
1208.0,0.485
1209.0,1.474
1210.0,0.741
1211.0,0.825
1212.0,1.186
1213.0,0.471
1214.0,1.506
1215.0,0.561
1216.0,1.395
1217.0,0.847
1218.0,1.111
1219.0,1.112
1220.0,0.504
1221.0,1.53
1222.0,0.494
1223.0,1.569
1224.0,0.939
1225.0,1.039
1226.0,1.157
1227.0,0.611
1228.0,1.504
1229.0,0.429
1230.0,1.295
1231.0,0.734
1232.0,1.091
1233.0,1.035
1234.0,0.795
1235.0,1.499
1236.0,0.332
1237.0,1.707
1238.0,0.496
1239.0,1.254
1240.0,0.977
1241.0,0.586
1242.0,1.411
1243.0,0.397
1244.0,1.516
1245.0,0.677
1246.0,1.366
1247.0,0.983
1248.0,0.83
1249.0,1.367
1250.0,0.505
1251.0,1.627
1252.0,0.408
1253.0,1.2
1254.0,1.068
1255.0,0.96
1256.0,1.277
1257.0,0.333
1258.0,1.602
1259.0,0.254
1260.0,1.345
1261.0,0.555
1262.0,0.923
1263.0,1.421
1264.0,0.663
1265.0,1.615
1266.0,0.692
1267.0,1.6
1268.0,0.6
1269.0,0.887
1270.0,1.364
1271.0,0.601
1272.0,1.538
1273.0,0.26
1274.0,1.591
1275.0,0.751
1276.0,0.936
1277.0,1.166
1278.0,0.774
1279.0,1.441
1280.0,0.362
1281.0,1.457
1282.0,0.738
1283.0,1.23
1284.0,0.996
1285.0,0.627
1286.0,1.471
1287.0,0.474
1288.0,1.678
1289.0,0.649
1290.0,1.236
1291.0,1.005
1292.0,0.649
1293.0,1.532
1294.0,0.451
1295.0,1.577
1296.0,0.48
1297.0,1.372
1298.0,0.81
1299.0,0.795
1300.0,1.434
1301.0,0.411
1302.0,1.521
1303.0,0.368
1304.0,1.374
1305.0,0.759
1306.0,0.873
1307.0,1.2
1308.0,0.429
1309.0,1.469
1310.0,0.356
1311.0,1.486
1312.0,0.702
1313.0,0.963
1314.0,1.133
1315.0,0.351
1316.0,1.53
1317.0,0.401
1318.0,1.6
1319.0,0.691
1320.0,1.024
1321.0,1.194
1322.0,0.842
1323.0,1.673
1324.0,0.398
1325.0,1.565
1326.0,0.623
1327.0,1.265
1328.0,1.023
1329.0,0.73
1330.0,1.427
1331.0,0.42
1332.0,1.631
1333.0,0.503
1334.0,1.272
1335.0,1.185
1336.0,0.697
1337.0,1.462
1338.0,0.419
1339.0,1.631
1340.0,0.444
1341.0,1.265
1342.0,1.096
1343.0,0.714
1344.0,1.365
1345.0,0.528
1346.0,1.52
1347.0,0.525
1348.0,1.285
1349.0,0.964
1350.0,0.929
1351.0,1.387
1352.0,0.439
1353.0,1.628
1354.0,0.438
1355.0,1.561
1356.0,0.729
1357.0,0.976
1358.0,1.312
1359.0,0.535
1360.0,1.552
1361.0,0.582
1362.0,1.553
1363.0,0.592
1364.0,1.148
1365.0,1.131
1366.0,0.605
1367.0,1.565
1368.0,0.456
1369.0,1.572
1370.0,0.694
1371.0,0.993
1372.0,1.087
1373.0,0.615
1374.0,1.483
1375.0,0.442
1376.0,1.542
1377.0,0.725
1378.0,1.095
1379.0,1.139
1380.0,0.609
1381.0,1.448
1382.0,0.185
1383.0,1.774
1384.0,0.596
1385.0,1.294
1386.0,1.01
1387.0,0.654
1388.0,1.534
1389.0,0.279
1390.0,1.535
1391.0,0.517
1392.0,1.355
1393.0,0.927
1394.0,0.904
1395.0,1.456
1396.0,0.537
1397.0,1.588
1398.0,0.421
1399.0,1.428
1400.0,0.864
1401.0,0.891
1402.0,1.303
1403.0,0.422
1404.0,1.602
1405.0,0.442
1406.0,1.41
1407.0,0.741
1408.0,1.116
1409.0,1.083
1410.0,0.429
1411.0,1.564
1412.0,0.452
1413.0,1.367
1414.0,0.58
1415.0,1.081
1416.0,1.05
1417.0,0.485
1418.0,1.486
1419.0,0.174
1420.0,1.446
1421.0,0.683
1422.0,1.194
1423.0,1.153
1424.0,0.492
1425.0,1.556
1426.0,0.433
1427.0,1.669
1428.0,0.528
1429.0,1.214
1430.0,1.094
1431.0,0.693
1432.0,1.262
1433.0,0.399
1434.0,1.507
1435.0,0.528
1436.0,1.127
1437.0,1.073
1438.0,0.906
1439.0,1.57
1440.0,0.412
1441.0,1.571
1442.0,0.359
1443.0,1.386
1444.0,0.952
1445.0,0.914
1446.0,1.382
1447.0,0.577
1448.0,1.527
1449.0,0.412
1450.0,1.503
1451.0,0.629
1452.0,1.117
1453.0,1.262
1454.0,0.568
1455.0,1.531
1456.0,0.317
1457.0,1.505
1458.0,0.653
1459.0,1.208
1460.0,1.313
1461.0,0.595
1462.0,1.6
1463.0,0.614
1464.0,1.59
1465.0,0.484
1466.0,1.131
1467.0,1.127
1468.0,0.701
1469.0,1.543
1470.0,0.384
1471.0,1.57
1472.0,0.535
1473.0,1.076
1474.0,1.122
1475.0,0.837
1476.0,1.419
1477.0,0.452
1478.0,1.53
1479.0,0.597
1480.0,1.079
1481.0,0.988
1482.0,0.948
1483.0,1.458
1484.0,0.144
1485.0,1.611
1486.0,0.396
1487.0,1.538
1488.0,0.951
1489.0,0.8
1490.0,1.208
1491.0,0.551
1492.0,1.692
1493.0,0.497
1494.0,1.343
1495.0,0.819
1496.0,1.012
1497.0,1.269
1498.0,0.421
1499.0,1.543
1500.0,0.474
1501.0,1.483
1502.0,0.717
1503.0,1.077
1504.0,1.219
1505.0,0.562
1506.0,1.593
1507.0,0.496
1508.0,1.458
1509.0,0.697
1510.0,0.941
1511.0,1.081
1512.0,0.725
1513.0,1.502
1514.0,0.468
1515.0,1.452
1516.0,0.574
1517.0,1.072
1518.0,0.97
1519.0,0.6
1520.0,1.475
1521.0,0.495
1522.0,1.603
1523.0,0.721
1524.0,1.406
1525.0,1.025
1526.0,0.786
1527.0,1.541
1528.0,0.329
1529.0,1.628
1530.0,0.622
1531.0,1.247
1532.0,1.119
1533.0,0.689
1534.0,1.424
1535.0,0.499
1536.0,1.595
1537.0,0.404
1538.0,1.433
1539.0,0.847
1540.0,0.95
1541.0,1.252
1542.0,0.581
1543.0,1.586
1544.0,0.45
1545.0,1.423
1546.0,0.694
1547.0,0.987
1548.0,1.217
1549.0,0.383
1550.0,1.472
1551.0,0.31
1552.0,1.391
1553.0,0.728
1554.0,1.185
1555.0,1.26
1556.0,0.537
1557.0,1.573
1558.0,0.258
1559.0,1.553
1560.0,0.59
1561.0,1.134
1562.0,1.177
1563.0,0.689
1564.0,1.338
1565.0,0.422
1566.0,1.632
1567.0,0.555
1568.0,1.26
1569.0,1.027
1570.0,0.705
1571.0,1.351
1572.0,0.542
1573.0,1.608
1574.0,0.449
1575.0,1.38
1576.0,0.905
1577.0,0.741
1578.0,1.431
1579.0,0.544
1580.0,1.582
1581.0,0.553
1582.0,1.304
1583.0,0.712
1584.0,0.764
1585.0,1.28
1586.0,0.5
1587.0,1.634
1588.0,0.441
1589.0,1.496
1590.0,0.654
1591.0,0.937
1592.0,1.184
1593.0,0.558
1594.0,1.491
1595.0,0.378
1596.0,1.503
1597.0,0.769
1598.0,0.845
1599.0,1.161
1600.0,0.645
1601.0,1.674
1602.0,0.46
1603.0,1.566
1604.0,0.643
1605.0,1.052
1606.0,1.126
1607.0,0.743
1608.0,1.638
1609.0,0.348
1610.0,1.368
1611.0,0.43
1612.0,1.084
1613.0,1.012
1614.0,0.68
1615.0,1.421
1616.0,0.394
1617.0,1.584
1618.0,0.729
1619.0,1.078
1620.0,1.033
1621.0,0.588
1622.0,1.442
1623.0,0.472
1624.0,1.569
1625.0,0.579
1626.0,1.389
1627.0,1.053
1628.0,0.862
1629.0,1.459
1630.0,0.43
1631.0,1.447
1632.0,0.562
1633.0,1.58
1634.0,0.868
1635.0,0.85
1636.0,1.251
1637.0,0.325
1638.0,1.543
1639.0,0.662
1640.0,1.628
1641.0,0.609
1642.0,0.999
1643.0,1.267
1644.0,0.584
1645.0,1.6
1646.0,0.581
1647.0,1.472
1648.0,0.615
1649.0,1.046
1650.0,1.184
1651.0,0.744
1652.0,1.531
1653.0,0.268
1654.0,1.404
1655.0,0.589
1656.0,1.319
1657.0,1.094
1658.0,0.722
1659.0,1.364
1660.0,0.389
1661.0,1.564
1662.0,0.565
1663.0,1.271
1664.0,1.021
1665.0,0.823
1666.0,1.554
1667.0,0.308
1668.0,1.607
1669.0,0.498
1670.0,1.284
1671.0,0.933
1672.0,0.863
1673.0,1.429
1674.0,0.384
1675.0,1.59
1676.0,0.404
1677.0,1.428
1678.0,0.863
1679.0,0.936
1680.0,1.403
1681.0,0.465
1682.0,1.638
1683.0,0.338
1684.0,1.541
1685.0,0.745
1686.0,0.923
1687.0,1.174
1688.0,0.354
1689.0,1.485
1690.0,0.396
1691.0,1.333
1692.0,0.554
1693.0,1.084
1694.0,1.223
1695.0,0.691
1696.0,1.591
1697.0,0.461
1698.0,1.523
1699.0,0.637
1700.0,1.124
1701.0,1.051
1702.0,0.552
1703.0,1.483
1704.0,0.333
1705.0,1.539
1706.0,0.66
1707.0,1.114
1708.0,1.136
1709.0,0.733
1710.0,1.564
1711.0,0.52
1712.0,1.565
1713.0,0.604
1714.0,1.376
1715.0,0.896
1716.0,0.685
1717.0,1.572
1718.0,0.5
1719.0,1.704
1720.0,0.449
1721.0,1.115
1722.0,0.832
1723.0,0.696
1724.0,1.423
1725.0,0.415
1726.0,1.645
1727.0,0.451
1728.0,1.5
1729.0,0.771
1730.0,0.813
1731.0,1.433
1732.0,0.62
1733.0,1.619
1734.0,0.376
1735.0,1.506
1736.0,0.738
1737.0,1.075
1738.0,1.137
1739.0,0.569
1740.0,1.52
1741.0,0.335
1742.0,1.655
1743.0,0.625
1744.0,1.131
1745.0,1.021
1746.0,0.669
1747.0,1.597
1748.0,0.186
1749.0,1.587
1750.0,0.459
1751.0,1.258
1752.0,0.889
1753.0,0.75
1754.0,1.349
1755.0,0.287
1756.0,1.614
1757.0,0.46
1758.0,1.254
1759.0,1.001
1760.0,0.707
1761.0,1.571
1762.0,0.432
1763.0,1.688
1764.0,0.358
1765.0,1.464
1766.0,1.212
1767.0,0.756
1768.0,1.413
1769.0,0.506
1770.0,1.507
1771.0,0.284
1772.0,1.339
1773.0,0.862
1774.0,0.958
1775.0,1.198
1776.0,0.537
1777.0,1.476
1778.0,0.306
1779.0,1.45
1780.0,0.838
1781.0,1.099
1782.0,1.188
1783.0,0.514
1784.0,1.618
1785.0,0.368
1786.0,1.421
1787.0,0.522
1788.0,0.982
1789.0,1.211
1790.0,0.596
1791.0,1.364
1792.0,0.501
1793.0,1.586
1794.0,0.505
1795.0,1.307
1796.0,0.908
1797.0,0.781
1798.0,1.346
1799.0,0.288
1800.0,1.254
1801.0,0.375
1802.0,1.133
1803.0,1.069
1804.0,0.644
1805.0,1.343
1806.0,0.249
1807.0,1.516
1808.0,0.346
1809.0,1.31
1810.0,0.951
1811.0,0.809
1812.0,1.316
1813.0,0.591
1814.0,1.541
1815.0,0.338
1816.0,1.358
1817.0,0.735
1818.0,0.834
1819.0,1.498
1820.0,0.511
1821.0,1.465
1822.0,0.374
1823.0,1.525
1824.0,0.762
1825.0,0.963
1826.0,1.283
1827.0,0.596
1828.0,1.462
1829.0,0.479
1830.0,1.492
1831.0,0.824
1832.0,1.179
1833.0,1.194
1834.0,0.736
1835.0,1.671
1836.0,0.246
1837.0,1.775
1838.0,0.604
1839.0,1.09
1840.0,0.938
1841.0,0.68
1842.0,1.442
1843.0,0.575
1844.0,1.513
1845.0,0.598
1846.0,1.187
1847.0,1.001
1848.0,0.759
1849.0,1.367
1850.0,0.49
1851.0,1.569
1852.0,0.597
1853.0,1.169
1854.0,0.974
1855.0,0.778
1856.0,1.584
1857.0,0.41
1858.0,1.406
1859.0,0.443
1860.0,1.388
1861.0,0.825
1862.0,0.799
1863.0,1.262
1864.0,0.52
1865.0,1.515
1866.0,0.38
1867.0,1.429
1868.0,0.874
1869.0,0.908
1870.0,1.185
1871.0,0.503
1872.0,1.588
1873.0,0.532
1874.0,1.417
1875.0,0.706
1876.0,1.083
1877.0,1.225
1878.0,0.557
1879.0,1.684
1880.0,0.308
1881.0,1.713
1882.0,0.627
1883.0,1.032
1884.0,1.163
1885.0,0.442
1886.0,1.503
1887.0,0.421
1888.0,1.559
1889.0,0.288
1890.0,1.281
1891.0,1.013
1892.0,0.645
1893.0,1.41
1894.0,0.405
1895.0,1.515
1896.0,0.637
1897.0,1.363
1898.0,0.993
1899.0,0.707
1900.0,1.386
1901.0,0.205
1902.0,1.677
1903.0,0.649
1904.0,1.477
1905.0,0.89
1906.0,0.808
1907.0,1.223
1908.0,0.482
1909.0,1.688
1910.0,0.151
1911.0,1.209
1912.0,0.86
1913.0,0.857
1914.0,1.303
1915.0,0.505
1916.0,1.38
1917.0,0.256
1918.0,1.3
1919.0,0.534
1920.0,0.989
1921.0,1.273
1922.0,0.566
1923.0,1.594
1924.0,0.344
1925.0,1.41
1926.0,0.649
1927.0,1.055
1928.0,1.201
1929.0,0.472
1930.0,1.4
1931.0,0.471
1932.0,1.628
1933.0,0.585
1934.0,1.147
1935.0,1.109
1936.0,0.791
1937.0,1.448
1938.0,0.466
1939.0,1.547
1940.0,0.58
1941.0,1.169
1942.0,0.893
1943.0,0.755
1944.0,1.527
1945.0,0.496
1946.0,1.704
1947.0,0.61
1948.0,1.175
1949.0,0.931
1950.0,0.845
1951.0,1.369
1952.0,0.424
1953.0,1.635
1954.0,0.423
1955.0,1.66
1956.0,0.852
1957.0,0.923
1958.0,1.331
1959.0,0.441
1960.0,1.601
1961.0,0.392
1962.0,1.237
1963.0,0.714
1964.0,1.042
1965.0,1.252
1966.0,0.492
1967.0,1.453
1968.0,0.334
1969.0,1.591
1970.0,0.711
1971.0,1.046
1972.0,1.223
1973.0,0.466
1974.0,1.59
1975.0,0.327
1976.0,1.591
1977.0,0.868
1978.0,1.056
1979.0,1.106
1980.0,0.747
1981.0,1.484
1982.0,0.424
1983.0,1.407
1984.0,0.697
1985.0,1.24
1986.0,1.044
1987.0,0.754
1988.0,1.706
1989.0,0.417
1990.0,1.65
1991.0,0.327
1992.0,1.338
1993.0,0.865
1994.0,0.717
1995.0,1.253
1996.0,0.316
1997.0,1.584
1998.0,0.436
1999.0,1.443
2000.0,0.777
2001.0,0.749
2002.0,1.387
2003.0,0.349
2004.0,1.583
2005.0,0.429
2006.0,1.247
2007.0,0.92
2008.0,0.966
2009.0,1.212
2010.0,0.514
2011.0,1.457
2012.0,0.333
2013.0,1.352
2014.0,0.776
2015.0,0.992
2016.0,1.161
2017.0,0.702
2018.0,1.636
2019.0,0.425
2020.0,1.547
2021.0,0.652
2022.0,1.085
2023.0,1.273
2024.0,0.626
2025.0,1.534
2026.0,0.39
2027.0,1.702
2028.0,0.621
2029.0,1.264
2030.0,1.21
2031.0,0.658
2032.0,1.645
2033.0,0.497
2034.0,1.67
2035.0,0.633
2036.0,1.293
2037.0,1.001
2038.0,0.777
2039.0,1.398
2040.0,0.667
2041.0,1.589
2042.0,0.358
2043.0,1.267
2044.0,0.826
2045.0,0.999
2046.0,1.482
2047.0,0.376
0.0,1.571
1.0,0.479
2.0,1.642
3.0,0.354
4.0,1.431
5.0,0.776
6.0,1.061
7.0,1.164
8.0,0.884
9.0,1.208
10.0,0.694
11.0,1.52
12.0,0.605
13.0,1.612
14.0,0.422
15.0,1.376
16.0,0.314
17.0,1.309
18.0,0.583
19.0,1.252
20.0,0.861
21.0,1.042
22.0,1.01
23.0,0.904
24.0,1.299
25.0,0.588
26.0,1.613
27.0,0.491
28.0,1.642
29.0,0.395
30.0,1.57
31.0,0.555
32.0,1.46
33.0,0.687
34.0,1.205
35.0,0.967
36.0,0.853
37.0,1.242
38.0,0.865
39.0,1.414
40.0,0.585
41.0,1.552
42.0,0.396
43.0,1.559
44.0,0.708
45.0,1.439
46.0,0.582
47.0,1.463
48.0,0.638
49.0,1.228
50.0,1.021
51.0,0.786
52.0,1.291
53.0,0.817
54.0,1.406
55.0,0.6
56.0,1.508
57.0,0.63
58.0,1.598
59.0,0.521
60.0,1.622
61.0,0.885
62.0,1.24
63.0,0.952
64.0,1.06
65.0,1.131
66.0,0.81
67.0,1.368
68.0,0.563
69.0,1.519
70.0,0.346
71.0,1.591
72.0,0.312
73.0,1.423
74.0,0.506
75.0,1.155
76.0,0.759
77.0,1.046
78.0,1.012
79.0,0.711
80.0,1.228
81.0,0.588
82.0,1.387
83.0,0.333
84.0,1.55
85.0,0.369
86.0,1.534
87.0,0.39
88.0,1.369
89.0,0.637
90.0,1.281
91.0,0.823
92.0,1.015
93.0,1.172
94.0,0.772
95.0,1.387
96.0,0.49
97.0,1.63
98.0,0.595
99.0,1.541
100.0,0.324
101.0,1.555
102.0,0.455
103.0,1.309
104.0,0.609
105.0,1.161
106.0,0.936
107.0,0.897
108.0,1.151
109.0,0.604
110.0,1.51
111.0,0.431
112.0,1.587
113.0,0.371
114.0,1.481
115.0,0.406
116.0,1.663
117.0,0.606
118.0,1.343
119.0,0.762
120.0,1.29
121.0,1.113
122.0,0.863
123.0,1.295
124.0,0.677
125.0,1.448
126.0,0.503
127.0,1.463
128.0,0.197
129.0,1.517
130.0,0.339
131.0,1.542
132.0,0.691
133.0,1.199
134.0,0.984
135.0,1.096
136.0,1.158
137.0,0.834
138.0,1.334
139.0,0.525
140.0,1.502
141.0,0.257
142.0,1.62
143.0,0.379
144.0,1.694
145.0,0.483
146.0,1.374
147.0,0.721
148.0,1.063
149.0,1.031
150.0,0.863
151.0,1.185
152.0,0.638
153.0,1.574
154.0,0.516
155.0,1.582
156.0,0.417
157.0,1.463
158.0,0.354
159.0,1.55
160.0,0.579
161.0,1.148
162.0,0.56
163.0,0.934
164.0,0.894
165.0,0.93
166.0,1.269
167.0,0.634
168.0,1.313
169.0,0.694
170.0,1.37
171.0,0.335
172.0,1.465
173.0,0.453
174.0,1.34
175.0,0.669
176.0,1.241
177.0,0.931
178.0,0.99
179.0,1.116
180.0,0.802
181.0,1.458
182.0,0.421
183.0,1.46
184.0,0.517
185.0,1.586
186.0,0.547
187.0,1.61
188.0,0.475
189.0,1.248
190.0,0.691
191.0,1.072
192.0,1.13
193.0,0.804
194.0,1.265
195.0,0.363
196.0,1.586
197.0,0.472
198.0,1.38
199.0,0.601
200.0,1.563
201.0,0.327
202.0,1.546
203.0,0.695
204.0,1.116
205.0,0.967
206.0,0.845
207.0,1.23
208.0,0.709
209.0,1.439
210.0,0.779
211.0,1.6
212.0,0.341
213.0,1.788
214.0,0.465
215.0,1.586
216.0,0.34
217.0,1.392
218.0,0.69
219.0,1.069
220.0,0.928
221.0,0.891
222.0,1.174
223.0,0.771
224.0,1.236
225.0,0.461
226.0,1.649
227.0,0.335
228.0,1.517
229.0,0.483
230.0,1.543
231.0,0.454
232.0,1.374
233.0,0.833
234.0,0.991
235.0,0.882
236.0,0.892
237.0,1.17
238.0,0.523
239.0,1.466
240.0,0.278
241.0,1.559
242.0,0.427
243.0,1.612
244.0,0.234
245.0,1.42
246.0,0.698
247.0,1.294
248.0,1.081
249.0,0.912
250.0,1.105
251.0,0.767
252.0,1.291
253.0,0.654
254.0,1.542
255.0,0.559
256.0,1.578
257.0,0.344
258.0,1.696
259.0,0.691
260.0,1.195
261.0,0.7
262.0,1.052
263.0,0.991
264.0,0.876
265.0,1.279
266.0,0.613
267.0,1.483
268.0,0.558
269.0,1.678
270.0,0.456
271.0,1.553
272.0,0.382
273.0,1.595
274.0,0.589
275.0,1.338
276.0,0.801
277.0,1.182
278.0,1.193
279.0,0.78
280.0,1.337
281.0,0.461
282.0,1.488
283.0,0.446
284.0,1.621
285.0,0.502
286.0,1.547
287.0,0.468
288.0,1.35
289.0,0.776
290.0,1.177
291.0,1.031
292.0,1.031
293.0,1.464
294.0,0.686
295.0,1.298
296.0,0.486
297.0,1.659
298.0,0.386
299.0,1.4
300.0,0.404
301.0,1.571
302.0,0.39
303.0,1.465
304.0,0.77
305.0,1.08
306.0,0.964
307.0,0.724
308.0,1.308
309.0,0.7
310.0,1.382
311.0,0.314
312.0,1.533
313.0,0.518
314.0,1.429
315.0,0.54
316.0,1.544
317.0,0.691
318.0,1.221
319.0,0.904
320.0,0.928
321.0,1.006
322.0,0.556
323.0,1.476
324.0,0.393
325.0,1.671
326.0,0.223
327.0,1.539
328.0,0.459
329.0,1.368
330.0,0.424
331.0,1.463
332.0,0.669
333.0,1.224
334.0,1.04
335.0,0.918
336.0,1.16
337.0,0.745
338.0,1.587
339.0,0.545
340.0,1.676
341.0,0.426
342.0,1.518
343.0,0.6
344.0,1.641
345.0,0.665
346.0,1.222
347.0,0.892
348.0,1.128
349.0,1.145
350.0,0.921
351.0,1.278
352.0,0.532
353.0,1.626
354.0,0.341
355.0,1.732
356.0,0.244
357.0,1.678
358.0,0.443
359.0,1.59
360.0,0.622
361.0,1.203
362.0,0.994
363.0,0.803
364.0,1.109
365.0,0.652
366.0,1.188
367.0,0.57
368.0,1.474
369.0,0.429
370.0,1.624
371.0,0.373
372.0,1.551
373.0,0.53
374.0,1.406
375.0,0.948
376.0,1.242
377.0,1.187
378.0,0.876
379.0,1.291
380.0,0.55
381.0,1.419
382.0,0.529
383.0,1.443
384.0,0.394
385.0,1.606
386.0,0.43
387.0,1.331
388.0,0.64
389.0,1.341
390.0,0.79
391.0,1.058
392.0,1.077
393.0,0.768
394.0,1.396
395.0,0.568
396.0,1.456
397.0,0.644
398.0,1.565
399.0,0.486
400.0,1.445
401.0,0.671
402.0,1.384
403.0,0.772
404.0,1.254
405.0,1.143
406.0,0.858
407.0,1.171
408.0,0.736
409.0,1.71
410.0,0.606
411.0,1.543
412.0,0.546
413.0,1.43
414.0,0.387
415.0,1.492
416.0,0.412
417.0,1.138
418.0,0.686
419.0,1.084
420.0,1.072
421.0,0.646
422.0,1.379
423.0,0.416
424.0,1.47
425.0,0.53
426.0,1.635
427.0,0.472
428.0,1.468
429.0,0.513
430.0,1.603
431.0,0.622
432.0,1.168
433.0,0.84
434.0,0.973
435.0,1.327
436.0,0.784
437.0,1.124
438.0,0.492
439.0,1.709
440.0,0.497
441.0,1.636
442.0,0.617
443.0,1.59
444.0,0.532
445.0,1.371
