player_id, ampltiude
9306, [7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;7;6;4;3;10;10;9;6;4;3;1;10;9;7;6;5;3;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;9;6;6;5;2;10;1;9;6;5;4;4;2;1;10;8;7;6;4;3;2;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;1;10;8;7;6;4;3;1;10;7;6;6]
9307, [3;1;10;9;7;6;6;5;4;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;4;1;1;8;7;5;4;2;1;10;8;7;6;4;3;1;10;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3]
9308, [1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;8;7;5;4;2;9;10;8;7;6;4;3;1;10;9;5;6;4;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8]
9309, [7;6;4;3;2;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;8;6;5;3;2;1;9;8;7;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;3;2;10;9;7;6]
9310, [5;3;2;10;9;7;6;5;3;2;1;9;8;8;7;5;4;3;1;10;9;7;6;4;3;2;9;7;6;4;5;4;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;10;9;8;6;5;3;2;1;9;8;6;5;3;2;1;9;8;6;7;6;4;3;2;10;9;7;6;5;3;10;9;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3]
9311, [2;10;9;7;6;5;3;4;2;1;8;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;7;5;3;2;1;10;8;7;5;4;4;1;10]
9312, [9;7;6;4;3;2;10;9;7;6;5;5;4;3;1;10;8;7;5;4;2;1;10;8;7;6;4;3;1;10;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;3;1;10;9;7;6;4;1;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7]
9313, [6;4;3;2;2;1;7;6;5;5;4;2;1;8;6;5;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;9;7;4;3;3;10;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4]
9314, [3;1;10;9;7;6;4;3;2;10;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;8;7;6;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;10;9;7;6;5;3;2;10;9;8;6;5;3;2;10;9;8;8;7;6;4;3;1;10;9;7;6;4;1;10;9;7;6;4;5;4;2;1;9;8;7;5;4;3;1;10;8;7;5;4;3]
9315, [1;10;9;7;6;4;3;2;10;1;8;6;5;3;4;2;9;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;7;6;5;3;2;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;2;9;8;7;5;4;4;1;10;9;7;6;4;5;3;2;1;9;6;5;3;2;1;9;10;8;7;5;4;3;1;10]
9316, [9;7;6;5;3;2;10;9;7;6;7;5;4;2;1;10;8;7;5;4;3;1;10;8;5;6;3;3;2;10;9;8;6;5;3;2;10;9;8;6;5;4;2;1;9;8;9;7;6;4;3;2;9;7;6;6;3;2;10;1;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5]
9317, [6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;8;7;5;4;2;1;10;8;7;6;4;2;1;10;8;7;6;4;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;9;10;8;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3]
9318, [1;10;8;7;6;4;3;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;5;3;2;1;9;8;5;5;2;1;9;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;8;6;5;3;2;10;9;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;2]
9319, [10;9;7;6;5;3;2;10;9;8;6;5;4;2;10;9;8;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;10;9;8;6;5;3;2;1;9;8;7;5;3;2;1;9;8;6;5;6;4;3;2;10;9;7;4;3;2;10;9;7;6;5;3;2;2;1;10;7;5;4;2;1;10;8;7]
9320, [5;4;3;1;10;9;7;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;4;3;2;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;7;5;4;2;1;10;8;7;5;4;3;1;10;7;5;6;3;1;2;10;9;7;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4]
9321, [3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;4;3;1;10;7;5;4;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;10;10;7;5;4;3;1;10;10;9;7;6;3;2;10;9;9;8;6;5;4;2;1;9;8;7;6;4;3;1]
9322, [10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;5;2;1;9;8;7;5;4;4;1;1;10;7;8;6;4;3;2;1;9;8;6;5;4;2;1;9;8;6;5;4;4;1;10;10]
9323, [7;6;6;3;1;2;10;9;8;6;5;3;2;1;9;8;6;5;4;3;1;10;8;7;6;4;3;1;10;8;7;6;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;8;7;6;4;3;1;10;9;7;6;4;3;2;10;7;6;4;3;4;2;1;10;8;7;5;4;3;1;10;8;7;6]
9324, [4;3;1;10;9;7;6;5;3;2;1;9;8;7;5;3;2;1;9;8;7;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;10;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;7;7;6;5;3;2;1;9;8;6;5;4;2;1;9;10;8;7;4;3;3;2;10;9;8;6;5;3;2;1;9;8;6;5;3;2;1;10;10;7;7;6;4]
9325, [1;10;8;7;6;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;1;10;9;5;4;4;1;2;1;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;3;4;1;9;10;8;5;6;4;3;1;10;9;7;6;5;3;2;10;9;8;7;5;4;2;1;9;8;7;5;4;3;1]
9326, [8;7;5;6;5;2;10;9;9;6;6;5;4;2;9;8;6;5;4;2;1;1;10;9;7;6;4;3;2;10;9;7;6;5;2;10;9;7;8;6;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;8;7;5;2;1;10;8;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5]
9327, [4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;9;8;8;5;4;2;1;10;10;9;8;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;4;3;2;10;9;7;4;5;3;2;10;9;8;7;5;4;2;1;9;8;7;5;4;3]
9328, [1;10;9;9;7;4;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;4;2;1;10;8;7;5;4;1;10;8;7;5;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10]
9329, [9;7;6;4;3;2;10;9;7;8;6;5;4;2;9;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;8;7;4;3;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;4;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7]
9330, [6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;1;10;8;7;6;4;3;1;10;9;7;6;5;3;10;9;9;8;7;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;8;6;5;4;2;1;10;8;7;6;4]
9331, [3;1;10;9;7;6;5;3;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;2;1;10;8;9;7;6;5;3;2;10;7;6;5;3;2;10;9;8;6;5;5;4;3;1;10;7;5;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;8;7;5;4;2;1;10;8;7;8;4;3;2;2;9;8;6;5;3;2;1;1;10;8;7;5;2;3;1;10;9;7]
9332, [6;5;3;1;10;9;7;6;5;3;2;10;9;10;7;5;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;5;3;1;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3]
9333, [1;10;8;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;1;10;7;7;4;4;1;1;10;9;6;4;3;1;2;10;9;6;6;5;3;2;1;9;8;6;5;4;4;3;1;10;7;5;4;3;3;1;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10]
9334, [8;7;7;4;3;2;2;10;7;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;9;8;6;5;4;2;1;10;8;7;5;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;2;1;10;8;7;5;4;3;1;10;9]
9335, [7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;6;5;4;2;1;9;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;7;5;4;3;1;10;8;7;6;4;3;1;10;8;7;6;5;3;1;2;1;9;8;7;3;2;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5]
9336, [4;3;1;10;9;7;6;4;3;2;10;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;8;7;6;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;8;7;5;4;3;1;10;9;7;6;4;3;2;9;7;6;4;5;4;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2]
9337, [1;10;10;9;8;6;5;3;2;1;9;8;6;5;3;2;1;9;8;6;7;6;4;3;1;10;9;7;6;5;3;2;10;9;7;6;5;3;2;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;7;5;4;3;1;10;9;7;6;5;3;2;1;9;7;6;5;3;2;1;9;8;7;5;4;3;1]
9338, [10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;10;6;5;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;9;7;6;4;1;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;2;3;9;8;7]
9339, [5;6;5;3;2;10;9;8;5;5;3;10;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;8;6;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;2;9;8;8;7;4;2;2;9;10;8;7;6;4;3;1;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;10;8;7;4]
9340, [3;1;10;8;7;6;4;3;1;2;1;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;2;10;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;8;7;6;6;5;3;2;1;9;8;6;5;4;2;1;10;6;5;4;2;1]
9341, [2;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;10;8;5;4;4;3;10;10;9;8;6;5;3;2;10;9;8;6;5;3;2;1;10;8;6;5;6;4;3;1;10;9;6;6;5;3;10;10;7;6;5;3;2;2;1;10;8;7;5;4;3;1;10]
9342, [7;7;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;10;8;7;6;4;3;1;10;9;7;6;5;3;10;9;7;6;6;5;4;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5]
9343, [4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;1;9;8;6;5;3;2;1;9;8;6;5;4;3;1;10;8;7;5;6;5;1;10;9;9;8;5;5;2;10;9;8;6;5;3;2;2;1;10;8;7;6;4;3;1;10;8;7;6;4;3;2;10;9;7;8;7;5;4;2;1;10;8;7;6;4;3]
9344, [1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;10;9;7;6;5;3;2;10;9;8;6;5;3;2;9;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10]
9345, [9;7;6;4;3;1;10;9;8;6;5;3;2;10;9;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;8;7;6;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;4;2;1;9;8;7;5;4;1;9;10;8]
9346, [5;4;3;1;10;10;9;8;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;10;8;7;5;4;1;10;8;7;5;4;4;2;10;9;7;8;5;5;4;10;9;8;6;5;4;2;1;9;8;7;5;4;2;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3]
9347, [1;10;9;7;6;5;1;10;9;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;9;8;6;5;4;3;1;10;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10]
9348, [8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;1;10;9;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;8;7;4;2;1;9;8;7;7;6;4;3;1;10;9;6;4;3;3;2;1;9;8;6;5;4;2;1;9;8;6;5;4;3;1;10;10;9;7;6;3;1;10;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7]
9349, [6;4;3;1;10;9;7;6;4;3;2;2;9;8;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;10;9;10;8;7;5;4;3;1;10;7;5;4;3;1;10;10;7;6;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4]
9350, [3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;9;8;6;5;3;2;10;9;8;6;5;4;2;1;9;8;6;5;6;4;3;2;10;9;6;4;3;2;10;9;9;8;6;3;2;10;1;10;8;7;5;4;3;1]
9351, [10;9;7;6;4;3;2;10;9;7;8;5;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;3;2;1;9;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8]
9352, [7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;10;9;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;2;10;9;8;6;5;2;2;9;8;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4]
9353, [2;1;10;8;7;6;4;3;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;3;1]
9354, [10;9;7;6;4;3;2;10;9;8;6;4;3;2;1;9;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;7;5;4;2;1;9;8;7;5;4;2;1;2;10;9;7;6;5;3;2;1;9;6;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7]
9355, [5;4;3;1;10;8;9;8;6;5;3;2;10;9;8;7;5;3;2;1;9;8;6;5;4;4;3;10;8;9;6;4;5;3;10;10;7;6;6;5;4;10;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;3;2;10;9;8;6;4;3;2;10;9;8;6;5;3;2;1;9;8;8;7]
9356, [4;3;1;10;8;7;6;6;5;3;2;10;9;8;5;5;3;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;1;10;1;9;8;6;5;4;2;1;9;8;5;4;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;7;3;4;2;9;8;6;5;4;2]
9357, [1;10;8;7;5;4;5;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;10;8;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;4;3;1]
9358, [10;9;7;6;4;3;2;10;9;7;4;3;2;10;9;8;6;5;4;2;1;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;3;10;10;7;7;6;5;1;10;9;7;6;5;3;2;10;9;8;8;6;5;4;3;1;10;8;7;6;4;3;2;10;8;7;6;4;3;4;2;1;9;6;5;5;2;1;9;10;8;7]
9359, [4;2;1;10;10;9;7;6;5;3;2;1;9;8;6;5;3;2;1;9;8;6;7;6;4;3;1;10;9;7;6;4;3;2;10;7;6;4;3;2;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;9;8;6;5;3;2;1;9;8;5;3;4;1;1;10;8;7;4;4;3;1;10;9;7;6;5;3;2;10;9;7;6;5;3;2;10;1;10;8;7;6;4]
9360, [1;10;10;9;6;4;3;1;10;9;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;3;2;10;9;8;6;5;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;6;3;2;10;9;7;6;5;3;4;2;1;9;8;7;5;4;3;1;10;8;7;5;4;3;1;10;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1]
9361, [10;8;7;6;4;3;2;10;9;7;6;4;3;2;10;9;8;6;5;3;2;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;6;4;3;10;9;9;7;6;5;3;2;1;9;8;6;5;4;3;1;10;8]
9362, [7;6;4;3;1;10;9;7;6;4;3;1;10;1;9;6;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;4;3;1;10;9;7;4;3;1;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;6;5;2;2;9;9;8;6;5;4;2;1;9;8;7;5]
9363, [4;3;1;10;8;7;6;4;3;3;2;10;9;8;5;3;2;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;2;1;9;8;7;5;4;2;1;10;8;5;4;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;6;3;1;10;8;7;6;4;3;1;10;9;7;8;6;5;2;2;1;9;8;7;5;4;3]
9364, [10;8;7;5;4;3;1;10;8;7;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;10;8;7;6;4;2;1;10;8;7;6;4;3;1;10;9;7;6;6;5;4;2;1;9;8;7;5;4;3;1;9;8;7;5;4;3;1;10;9;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10]
9365, [8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;4;2;1;10;8;7;5;4;2;1;10;8;7;5;4;3;1;10;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;1;10;9;8;6;7;3;4;2;1;10;8]
9366, [5;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;10;9;7;6;4;3;2;10;7;6;4;3;2;2;9;7;8;5;5;4;3;1;9;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;2;9;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;3]
9367, [2;1;10;8;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;3;1;9;8;7;6;4;2;1;10;8;7;6;6;5;2;2;1;9;8;6;5;4;2;1;10;8;7;5;2;1;2;10;9;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;4;2;9;9;8;7;5;4;2]
9368, [9;8;7;5;6;4;3;10;10;9;8;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;8;6;5;4;2;1;9;8;7;5;4;1;9;8;7;5;4;4;3;2;10;9;7;6;4;3;2;1;9;7;6;5;4;2;1;9;10]
9369, [8;7;6;4;3;1;10;9;7;6;3;3;10;9;7;6;4;5;4;2;1;10;8;7;5;4;3;1;9;8;7;6;4;3;1;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4]
9370, [3;1;10;8;7;5;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;2;2;1;10;8;7;5;4;3;2;10;9;7;6;4;3;2;10;9;8;6;5;5;4;2;1;10;8;7;5;2;1;10;8;7;7;6;4;3;2;1;9;7;6;5;4;2;1;9;8;7;5;4;2;1;9;10;9;7;6;4;3;2;10;9;6;4;3;2;10;9;8;6;5;5;4;2;1]
9371, [10;8;7;5;4;3;1;10;9;7;6;5;3;2;10;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;10;7;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8]
9372, [6;5;4;2;1;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;9;6;6;5;3;2;1;9;8;6;3;4;2;1;8;8;5;6;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;1;10;8;7]
9373, [5;4;3;1;10;8;7;6;4;3;10;10;9;7;6;5;4;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;10;8;7;6;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;2;9;9;8;6;5;3;2;1;9;8;7;5;4]
