player_id, played
12586, [5;3;2;1;9;8;6;5;4;2;1;9;8;7;7;6;5;3;2;10;9;8;6;5;3;2;1;9;6;5;3;2;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;9;8;7;5;4;2;1;10;8;7;5;2;3;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2]
12587, [10;9;8;6;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;1;9;8;7;5;4;3;1;8;7;5;4;3;1;1;8;9;6;6;5;3;2;10;9]
12588, [8;6;5;4;2;1;9;8;6;5;4;2;3;2;10;7;6;6;5;3;2;9;9;6;5;3;2;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;6;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6]
12589, [3;2;2;1;10;8;7;5;4;2;1;10;8;7;6;4;3;1;10;8;9;8;6;5;2;2;1;8;6;5;4;2;1;9;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;2;1;9;8;7;6;4;3;1;10;8;7;6;4;3;1;10;9;7;6;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2]
12590, [10;9;8;6;5;3;2;1;9;8;9;7;4;4;1;10;9;7;6;4;3;2;10;9;7;6;5;5;4;2;1;9;8;7;6;4;3;1;10;8;7;6;4;3;1;10;1;9;8;6;5;4;1;9;10;8;7;5;4;3;1;10;8;7;6;5;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7]
12591, [6;5;4;2;1;9;10;8;7;6;2;1;10;8;9;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;7;5;4;1;10;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3]
12592, [2;1;9;8;7;5;4;4;3;1;8;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;3;1;9;8;7;6;4;3;1;10;9;7;6;5;5;3;2;1;9;8;7;3;2;2;1;10;6;5;4;2;3;2;10;9;7;6;5;3;2;10;9;7;6;5;4;2;1;9;8;8;7;6;2;3;10;8;7;5;4;3;1;10;9;7;6;4;5;4;2;1]
12593, [9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;2;1;10;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;8;6;5;4;2;1;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9;8;6;5;3;2;1;9;8;6]
12594, [5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2]
12595, [1;9;8;6;5;4;2;1;10;8;7;5;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;7;5;4;1;9;10;8;7;6;4;3;10;10;9;7;6;4;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;1;9;10;8;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8]
12596, [6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;2;10;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;10;8;7;5;4;3;1;10;8;7;6;3;1;10;8;7;6;5;3;2;10;9;8;6;5;3]
12597, [2;1;9;8;7;5;4;3;1;10;10;9;7;6;5;3;2;10;9;8;6;5;4;2;9;8;8;7;4;2;1;10;8;7;6;4;3;2;10;9;7;6;2;1;9;8;6;5;4;2;9;8;5;4;3;1;10;10;9;8;6;5;1;9;6;5;3;2;1;1;10;8;7;5;4;3;10;8;7;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10]
12598, [9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;6;4;3;2;10;9;8;6;5;3;2;10;9;8;6;5;4;2;1;9;10;8;7;4;3;1;10;8;7;6;4;3;1;10;9;9;8;6;5;3;2;1;10;8;7;5;4;3;1;10;9;7;5;4;3;1;2;10;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;7]
12599, [6;4;3;2;10;9;7;6;5;3;2;1;9;7;6;5;3;4;3;9;8;7;5;4;3;1;1;8;7;6;4;5;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;2;1;10;8;7;6;6;5;3;10;9;7;6;6;5;3;2;9;8;6;5;3;4;2;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;4;2;9;8;7;5;6;2]
12600, [1;10;8;7;6;4;3;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;5;1;10;9;7;8;6;5;2;10;9;8;6;5;5;4;3;1;10;8;7;5;4;3;1;10;8;7;6;5;3;2;10;9;9;8;7;5;4;2;1;10;8;7;4;2;1;10;8;7;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;4;3;10]
12601, [8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;2;10;9;7;6;3;2;10;9;7;6;5;3;2;2;1;9;6;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;6]
12602, [4;3;1;10;8;9;8;6;5;2;10;9;8;6;5;3;2;1;9;8;6;5;6;4;3;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;1;10;8;7;5;4;3;1;10;9;7;6;3;1;10;10;7;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;3;2;1;9;8;6;3;2;1;9;10;8;7;4;3;1;10]
12603, [8;7;6;4;3;1;10;9;7;6;5;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;7;6;4;1;2;9;7;6;6;5;3;2;1;7;6;5;3;4;2;1;9;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7]
12604, [6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;3;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;5;2;1;10;10;7;5;4;3]
12605, [1;10;9;7;6;4;3;2;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;1;9;7;6;5;4;2;1;8;6;5;4;2;3;1;10;9;7;6;5;1;10;9;9;8;6;3;2;10;9;10;8;6;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;6;5;4;2;1;10;8;7;5;4;2;1;10;9;7]
12606, [6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;1;10;9;6;4;4;1;2;10;9;8;6;5;3;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;8;6;5;3;2;1;9;8;5;5;4;2;9;8;7;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1]
12607, [10;9;7;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;3;2;10;9;8;6;5;3;2;10;9;8;6;5;3;2;1;10;8;7;7;6;4;3;2;10;7;6;4;3;2;10;9;7;6;5;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;1;9;8;6;5;4;2;1;9;8;6;5;4;2;1;10;8;7;6;6;3;1;10;9]
12608, [7;6;4;3;2;10;9;8;6;5;3;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;8;8;5;3;2;1;1;10;8;5;4;2;1;10;8;7;5;4;5;3;2;10;9;8;5;3;2;10;9;8;6;5;4;2;1;1;10;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3]
12609, [3;2;1;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;9;7;6;5;3;2;10;9;8;6;5;3;2;1;8;6;7;5;4;2;1;10;9;7;5;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;3;1;10;9;7;6;5;3;2;10]
12610, [9;8;6;5;3;2;9;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;5;4;2;1;9;8;7;5;4;2;1;9;8;7;6;4;2;1;10;10;7;6;4;5;3;10;9;7;6;6;5;4;2;9;9;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;9;6]
12611, [5;3;2;10;9;8;6;5;3;2;2;9;10;7;5;4;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;1;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;8;6;6;5;4;2;1;9;8;7;5;4;3;1;10;7;5;4;3;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2]
12612, [10;9;7;6;5;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;5;3;2;1;9]
12613, [8;6;5;4;2;1;9;8;6;5;4;2;1;9;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;5;3;2;10;9;9;6;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;4;3;1;10;9;7;6;3;1;10;9;7;6;4]
12614, [3;2;10;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;8;7;6;6;5;3;2;1;9;8;6;5;4;2;1;10;6;5;4;2;3;2;10;9;7;6;4;3;1;10;9;8;6;5;3;2;10;9;8;8;5;4;2;1;10;8;7;7;4;3;1;10;8;7;6;4;5;4;2;1;9;8;7;4;2;2;9;8;7;5;4;2;1;10;10;9;8;6;5;3;2]
12615, [1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;2;10;9;6;5;3;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;5;3;2;10;1;9;8;7;5;2;1;9;8;7;5;4;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;1;1;10;8;7;6;4;3;1;10;8;7;6;4;3;2;10;9;8]
12616, [6;5;3;2;1;9;8;6;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;3;10;9;9;8;7;5;4;2;9;8;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;4;3;1;10;7;6;4;3;1;10;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;8;6;5;3]
12617, [2;1;8;8;5;5;4;2;1;10;8;7;6;4;3;2;10;8;7;6;4;3;2;10;9;7;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;5;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;2;1;8;6;7;5;4;3;1;10;8;7;6;4;3;1;8;7;7;6;3;1;2;1;9]
12618, [8;7;3;2;2;9;10;8;7;4;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;6;3;3;2;1;9;8;6;5;4;2;1;10;6;5;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5]
12619, [3;2;1;9;8;7;5;4;2;1;10;8;7;7;6;4;1;10;9;7;6;4;3;4;2;1;9;8;7;5;2;2;1;10;7;7;6;4;3;10;10;9;8;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;6;4;3;10;8;7;6;4;3;1;10;9;7;6;5;3;2;2;1;10;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;8;6;5;4;2;9]
12620, [8;6;5;4;2;1;9;8;7;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;1;9;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;4;3;10;10;7;6;4;3;2;10;9;7;6;5]
12621, [3;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;8;6;5;2;2;1;8;8;7;4;2;1;1;10;7;5;6;5;3;2;10;9;8;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;5;4;3;3;10;8;7;6;4;3;2;10;9;7;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2]
12622, [1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;2;1;9;8;7;5;4;2;1;10;7;5;4;2;1;10;8;7;7;4;3;2;10;9;7;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6]
12623, [5;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;8;6;5;3]
12624, [2;1;9;8;6;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;1;10;8;7;5;4;1;10;8;9;7;6;3;1;10;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;2;1;10;9;7;6;4;3;2;10;1;9;8;6;5;4;1;9;9;8;7;6;4;3;1;10;8;7;6;5;3;2;10;9;8;6;5;3;2;1]
12625, [9;8;6;5;4;2;1;10;8;7;5;4;3;1;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;3;2;9;9;6;5;3;4;3;1;10;8;7;5;4;2;1;10;9;7;6;4;3;1;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;5;1;10;9;7;6;5;3;2;10;9;8;6]
12626, [5;3;2;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;3;2;1;9;8;6;5;2;1;9;9;6;5;4;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;3;1;10;7;7;4;4;3;10;8;9;6;6;5;3;2;1;9;8;7;5]
12627, [4;2;1;10;8;7;5;4;2;1;10;9;7;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;10;8;7;5;4;3;1;10;8;7;6;4;1;10;8;7;6;4;5;3;2;1;9;8;5;3;2;1;1;8;7;5;4;2;1;2;10;9;7;6;5;3;2;10;9;7;6;5;4;10;9]
12628, [8;6;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;9;8;6;5;3;2;9;8;6;5;3;2;1;9;8;6;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;3;2;10;1;10;8;7;5;4;3;1;10;9;7;5;4;3;1;10;9;7;6;6;5;4;2;1;9;6;5]
12629, [4;2;1;9;8;7;5;4;4;3;1;10;9;7;6;4;3;2;1;9;8;6;5;4;2;1;9;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;2;10;9;6;5;3;2;10;9;9;8;5;4;2;1;9;8;7;7;6;4;3;2;10;9;7;6;4;3;2;10;9;7;6;5;3;2]
12630, [1;9;8;7;5;4;4;3;10;10;7;7;6;4;1;10;9;9;8;6;5;4;2;1;10;8;7;5;4;2;1;10;8;7;5;4;5;2;10;10;9;8;6;5;3;2;1;9;8;7;5;4;1;1;10;9;7;5;4;3;2;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;3;2;1;9;8;6;5;4;1;9;8]
12631, [6;5;4;2;1;9;8;9;7;6;5;3;2;10;9;8;6;5;3;2;9;8;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4]
12632, [2;1;10;8;7;5;4;3;1;10;8;7;6;4;5;3;2;10;9;8;7;5;3;2;1;9;8;7;5;4;2;1;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;9;8;6;5;3;2;1;9;8;7;5;4;2;1]
12633, [10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;6;5;4;1;9;9;6;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;10;8;7;7;6;4;3;1;10;7;6;4;3;3;10;9;7;6;5;5;4;2;1;10;8;5;4]
12634, [2;1;10;8;7;5;4;3;1;10;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;9;8;7;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;7;4;5;1;2;9;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1]
12635, [10;8;7;5;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;4;3;1;10;9;7;6;4;3;2;10;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7]
12636, [6;4;3;1;10;9;7;6;4;5;3;10;1;9;8;6;5;4;2;9;8;6;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;10;10;8;7;6;4;3;2;10;9;6;4;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;2;1;10;9;7;6;4;5;2;10;9;7;6;5;3;2;10;9;8;6;7;6;4]
12637, [3;1;10;9;7;6;4;3;2;10;9;7;6;4;3;2;1;9;8;8;7;4;2;3;1;10;8;7;6;3;3;1;10;9;7;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;5;4;3;3;2;8;7;6;4;3;2;10;9;9;8;6;5;4;10;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;6;5;4;2;1;9;8;7;5;2;1;1]
12638, [8;7;5;4;3;3;1;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;7;6;5;3;2;10;7;8;5;3;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;7;6]
12639, [4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;6;5;3;10;1;9;6;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;3;1]
12640, [10;8;9;7;6;5;2;10;9;7;6;5;3;2;10;9;8;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;3;10;10;9;7;6;5;3;2;10;9;8;6;5;2;2;1;9;8;7;5;4;3;1;10;8]
12641, [7;6;4;3;2;10;9;7;6;4;3;4;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;4;3;2;2;1;10;8;7;4;2;1;10;8;8;5;6;3;1;10;10;7;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5]
12642, [4;4;1;10;9;9;7;4;5;3;10;9;7;6;5;3;4;10;1;9;8;7;5;4;2;1;10;9;7;6;4;3;1;10;9;8;6;5;3;2;2;1;9;8;7;5;4;1;9;10;7;5;6;4;1;2;10;9;8;6;5;3;2;1;9;8;6;5;3;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;4;4;2;1;10;7;7;5;4;3]
12643, [1;10;9;5;6;4;3;10;1;9;7;6;5;3;2;1;9;8;6;5;4;3;1;10;8;7;6;4;3;1;10;9;7;8;6;5;3;2;1;9;6;6;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;2;1;8;7;5;4;2;1;10;8;7;5;4;5;2;10;9;7;6;5;3;4;2;1;9;8;7;5;4;1;9;10;8]
12644, [7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;5;4;3;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;2;1;9;6;6;3;2;1;9;8;8;7;4;4;3;1;8;7;7;6;5;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;2;1;10;8;9;5;4;4;3;2;9;7;6;4;3;2;10;9;9;8;7;5;4;2;1;10;8;7;6]
12645, [4;3;1;10;9;7;6;4;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;4;2;1;9;8;7;4;2;1;1;10;8;7;6;2;1;10;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;6;5;4;4;1]
12646, [10;8;7;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;5;3;2;10;9;8;6;7;3;4;2;1;10;8;5;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;4;10;9;10;8;7;6;4;3;1;10;8;7;6;4;3;1;10;10;9;8;4;5;4;2;1;10;8;7;5;4;3;1;10]
12647, [8;7;6;4;3;1;2;10;9;6;5;3;3;10;9;8;8;7;5;4;2;1;10;8;7;5;4;3;2;10;8;7;6;4;3;2;10;9;7;6;5;3;2;2;1;10;7;7;6;4;3;1;10;9;7;4;4;3;2;9;9;7;6;5;3;2;1;9;9;8;7;5;4;3;1;9;8;5;6;5;3;10;10;7;6;4;3;2;10;9;8;6;5;3;2;1;1;10;8;7]
12648, [4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;5;4;3;3;2;1;9;7;6;5;4;2;1;9;6;5;4;2;1;9;10;9;7;4;4;3;2;10;7;6;3;3;2;1;9;8;6;5;4;3;1;9;8;7;5;4;3;1;10;8;9;7;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;5;2;1;1;10]
12649, [7;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;7;6;5;2;10;9;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;4;4;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;2;9;7;6;5;3;3;10;9;8;8;7;5;4;3;1;10;9;7;6]
12650, [4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;9;8;6;5;3;2;1;9;8;6;5;4;1;9;8;6;5;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;3;1;10;8;7;6;4;3;1;10;9;7;8;5;3;2;10;9;8;8;7;5;4;1;9;8;7;5;4;2;3;2]
12651, [10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;9;6;6;3;2;10;9;8;6;5;3;4;1;1;10;8;7;5;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7]
12652, [6;4;3;2;10;9;7;8;6;5;4;2;1;9;8;7;5;2;1;1;10;8;5;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;10;9;7;6;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;9;6;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;6;4;3]
12653, [2;10;9;8;6;4;3;2;10;9;8;6;5;5;4;3;1;10;8;7;6;4;3;10;8;7;7;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;4;3;2;10;9;7;6;3;2;10;9;9;8;7;5;4;3;1;10;7;5;4;3;1;10;8;7]
